headcode,origin_location,origin_departure,gps_car_id,total_matching,median_time_error,end,start,iqr_time_error,matched_over_total
2C21,YORK,2016-03-30 10:11:00,150143,21,-0.566666666666667,2016-03-30 11:21:44,2016-03-30 10:13:00,0.958333333333333,1
2N23,HAZL,2016-03-30 09:36:00,150117,41,-0.6,2016-03-30 11:27:26,2016-03-30 09:35:16,0.958333333333333,1
2H07,BUXTON,2016-03-30 07:24:00,150148,14,-0.866666666666667,2016-03-30 08:28:00,2016-03-30 07:24:00,0.958333333333333,1
1B11,BLCKPLN,2016-03-30 07:11:00,158755,40,-0.433333333333333,2016-03-30 09:58:46,2016-03-30 07:11:00,0.958333333333333,0.975609756097561
2N11,NUNTHRP,2016-03-30 07:18:00,156481,29,-0.616666666666667,2016-03-30 09:33:47,2016-03-30 07:18:00,0.958333333333333,1
2U26,LEEDS,2016-03-30 10:26:00,150226,34,-0.683333333333333,2016-03-30 11:54:31,2016-03-30 10:25:00,0.958333333333333,1
2F81,MNCRIAP,2016-03-30 09:03:00,142003,27,-0.516666666666667,2016-03-30 10:39:00,2016-03-30 09:03:00,0.958333333333333,1
2F79,MNCROXR,2016-03-30 08:56:00,156428,25,-0.533333333333333,2016-03-30 10:12:23,2016-03-30 08:51:22,0.958333333333333,1
1Y21,LEEDS,2016-03-30 10:05:00,158791,32,-0.616666666666667,2016-03-30 11:58:17,2016-03-30 10:05:00,0.958333333333333,1
2J56,CLITHRO,2016-03-30 07:45:00,150215,14,-0.7,2016-03-30 08:57:42,2016-03-30 07:45:00,0.958333333333333,1
2H84,LEEDS,2016-03-30 10:17:00,150203,29,-0.55,2016-03-30 12:40:13,2016-03-30 10:16:00,0.958333333333333,0.966666666666667
2C52,BAROW,2016-03-30 10:09:00,153352,21,-0.533333333333333,2016-03-30 11:21:13,2016-03-30 10:09:00,0.929166666666667,1
2W16,SHEFFLD,2016-03-30 07:41:00,158844,36,-0.466666666666667,2016-03-30 10:00:27,2016-03-30 07:41:00,0.925,1
2F81,HDRSFLD,2016-03-30 10:15:00,150133,12,-0.866666666666667,2016-03-30 10:51:57,2016-03-30 10:15:00,0.920833333333333,1
2D17,WTBY,2016-03-30 08:48:00,156448,8,-0.95,2016-03-30 10:19:57,2016-03-30 08:48:00,0.916666666666667,1
2N59,SLFDCT,2016-03-30 11:04:00,150205,20,-0.516666666666667,2016-03-30 12:16:41,2016-03-30 11:02:31,0.916666666666667,1
1Y12,NTNG,2016-03-30 08:18:00,158845,30,-0.716666666666667,2016-03-30 10:15:33,2016-03-30 08:20:00,0.916666666666667,1
1U01,SOUTHPT,2016-03-30 07:19:00,142003,27,-0.683333333333333,2016-03-30 08:56:01,2016-03-30 07:14:01,0.916666666666667,1
2F91,MNCROXR,2016-03-30 09:44:00,156463,32,-0.616666666666667,2016-03-30 10:53:00,2016-03-30 09:48:00,0.916666666666667,1
1L76,SHEFFLD,2016-03-30 08:50:00,158791,15,-0.616666666666667,2016-03-30 09:48:27,2016-03-30 08:50:00,0.916666666666667,1
1B19,BLCKPLN,2016-03-30 11:11:00,158752,22,-0.633333333333333,2016-03-30 12:40:58,2016-03-30 11:11:00,0.916666666666667,0.846153846153846
2J72,SOUTHPT,2016-03-30 11:57:00,150274,15,-0.95,2016-03-30 12:41:47,2016-03-30 11:57:00,0.916666666666667,0.6
2A10,SOUTHPT,2016-03-30 11:23:00,142003,24,-0.533333333333333,2016-03-30 12:40:02,2016-03-30 11:23:00,0.916666666666667,0.888888888888889
2H07,BUXTON,2016-03-30 11:29:00,150225,19,-0.566666666666667,2016-03-30 12:20:34,2016-03-30 11:29:00,0.916666666666667,1
2C34,MPRT,2016-03-30 06:46:00,153304,23,-0.5,2016-03-30 08:46:40,2016-03-30 06:46:00,0.916666666666667,1
2A04,SOUTHPT,2016-03-30 08:23:00,150274,27,-0.95,2016-03-30 09:58:57,2016-03-30 08:18:17,0.916666666666667,1
