headcode,origin_location,origin_departure,gps_car_id,total_matching,median_time_error,end,start,iqr_time_error,matched_over_total
2F11,MNCROXR,2016-03-30 11:14:00,150146,2,1.86666666666667,2016-03-30 11:29:00,2016-03-30 11:24:28,2.66666666666667,0.2
2H59,ROHL,2016-03-30 10:53:00,156468,2,1.28333333333333,2016-03-30 11:11:00,2016-03-30 11:09:13,0.5,0.125
2N59,SLFDCT,2016-03-30 11:04:00,150103,1,-3.28333333333333,2016-03-30 11:09:47,2016-03-30 11:06:00,0.5,0.111111111111111
2E78,ASHONUL,2016-03-30 11:07:00,150223,2,-3.61666666666667,2016-03-30 11:36:27,2016-03-30 11:32:00,0.666666666666667,0.166666666666667
2N23,HAZL,2016-03-30 09:36:00,156429,1,-3.46666666666667,2016-03-30 11:26:28,2016-03-30 11:23:00,0,0.024390243902439
2E07,RCHDALE,2016-03-30 11:01:30,158849,1,4.01666666666667,2016-03-30 11:26:00,2016-03-30 11:21:59,0,0.1
5S18,BLCKNCS,2016-03-30 04:22:00,156454,1,2.41666666666667,2016-03-30 04:12:00,2016-03-30 04:09:35,0,0.25
1H40,LVRPLSH,2016-03-30 03:38:00,150141,18,-0.916666666666667,2016-03-30 04:35:00,2016-03-30 03:37:00,0.583333333333333,1
2H33,SKPT,2016-03-30 10:47:00,158753,1,3.48333333333333,2016-03-30 11:30:00,2016-03-30 11:26:31,0,0.0625
2J68,KKBY,2016-03-30 10:33:00,150119,4,3.11666666666667,2016-03-30 11:14:00,2016-03-30 11:08:00,3.25,0.210526315789474
2H59,ROHL,2016-03-30 10:53:00,156455,1,4.16666666666667,2016-03-30 11:27:00,2016-03-30 11:22:50,0,0.0625
2V26,LEEDS,2016-03-30 11:32:00,150143,2,1.26666666666667,2016-03-30 11:35:00,2016-03-30 11:30:54,0.166666666666667,1
1F09,PRST,2016-03-30 11:30:00,156482,3,1.55,2016-03-30 11:37:00,2016-03-30 11:33:00,3,0.75
2A08,SOUTHPT,2016-03-30 10:23:00,156427,4,-2.83333333333333,2016-03-30 11:34:55,2016-03-30 11:29:00,1.29166666666667,0.16
1Y25,LEEDS,2016-03-30 11:05:00,158902,1,1.36666666666667,2016-03-30 11:11:00,2016-03-30 11:09:38,0,0.1
2V25,ILKLEY,2016-03-30 11:10:00,150143,1,2.43333333333333,2016-03-30 11:36:00,2016-03-30 11:33:34,0,0.111111111111111
1Y16,NTNG,2016-03-30 09:17:00,158795,1,-3.18333333333333,2016-03-30 11:19:11,2016-03-30 11:16:00,0,0.032258064516129
1H40,LVRPLSH,2016-03-30 03:38:00,156427,18,-0.883333333333333,2016-03-30 04:35:00,2016-03-30 03:37:00,0.75,1
2C33,LANCSTR,2016-03-30 11:23:00,156454,2,-4.75,2016-03-30 11:33:55,2016-03-30 11:25:00,0.166666666666666,0.4
2J18,HDRSFLD,2016-03-30 10:59:00,158907,2,-3.53333333333333,2016-03-30 11:38:22,2016-03-30 11:33:00,0.166666666666667,0.117647058823529
1N84,ALERTN,2016-03-30 11:03:00,156463,3,-0.45,2016-03-30 11:32:47,2016-03-30 11:27:47,0.5,0.3
2A76,MNCRPIC,2016-03-30 11:14:00,156455,1,-2,2016-03-30 11:19:00,2016-03-30 11:17:00,0,0.0769230769230769
1B18,YORK,2016-03-30 10:27:00,158904,2,-3.45,2016-03-30 11:20:47,2016-03-30 11:16:00,1.33333333333333,0.111111111111111
5N12,BLCKNCS,2016-03-30 04:00:00,156454,6,-0.25,2016-03-30 04:30:55,2016-03-30 03:52:00,0.916666666666667,1
2H00,BLCKPLN,2016-03-30 09:56:00,150201,3,0.683333333333333,2016-03-30 11:13:39,2016-03-30 11:09:09,3.16666666666667,0.075
1Y21,LEEDS,2016-03-30 10:05:00,158792,1,2.51666666666667,2016-03-30 11:09:00,2016-03-30 11:06:29,0,0.0384615384615385
2C47,PRST,2016-03-30 10:04:00,156459,1,-1.61666666666667,2016-03-30 11:23:37,2016-03-30 11:22:00,0,0.0625
1B18,YORK,2016-03-30 10:27:00,158902,3,-1.3,2016-03-30 11:16:18,2016-03-30 11:13:00,2.25,0.166666666666667
2J18,HDRSFLD,2016-03-30 10:59:00,150137,2,2.35,2016-03-30 11:35:00,2016-03-30 11:31:04,1.58333333333333,0.117647058823529
2L22,SHEFFLD,2016-03-30 10:06:00,158904,1,0.8,2016-03-30 11:26:57,2016-03-30 11:23:27,1.75,0.0434782608695652
2R84,HULL,2016-03-30 10:12:00,142044,1,-2.1,2016-03-30 11:13:06,2016-03-30 11:11:00,0,0.0588235294117647
2F97,MNCROXR,2016-03-30 11:16:00,150103,3,2.8,2016-03-30 11:19:00,2016-03-30 11:14:07,2.875,0.333333333333333
2S22,MNCRPIC,2016-03-30 10:49:00,150146,2,4.7,2016-03-30 11:17:00,2016-03-30 11:11:12,0.55,0.111111111111111
1B15,BLCKPLN,2016-03-30 09:11:00,158755,2,1.98333333333333,2016-03-30 11:19:00,2016-03-30 11:16:36,0.416666666666667,0.0555555555555556
2E78,ASHONUL,2016-03-30 11:07:00,156468,2,-2.38333333333333,2016-03-30 11:13:53,2016-03-30 11:11:00,0.5,0.166666666666667
2R84,HULL,2016-03-30 10:12:00,158790,1,1.25,2016-03-30 11:11:00,2016-03-30 11:09:45,0,0.0588235294117647
1B15,BLCKPLN,2016-03-30 09:11:00,158753,2,-2.01666666666667,2016-03-30 11:26:31,2016-03-30 11:23:00,1.5,0.0555555555555556
2T80,BLCKPLN,2016-03-30 10:21:00,150118,2,-1.45,2016-03-30 11:12:47,2016-03-30 11:11:00,0.666666666666667,0.1
2F83,MNCRIAP,2016-03-30 11:03:00,150103,2,-0.866666666666667,2016-03-30 11:22:47,2016-03-30 11:18:00,2.08333333333333,0.153846153846154
5A80,STKPCS,2016-03-30 05:14:00,150134,2,0.716666666666667,2016-03-30 05:05:00,2016-03-30 04:56:00,3.66666666666667,0.4
2J78,SOUTHPT,2016-03-30 10:51:00,150119,2,2.95,2016-03-30 11:29:00,2016-03-30 11:24:23,1.33333333333333,0.153846153846154
2H70,MNCRPIC,2016-03-30 11:18:00,150103,2,-3.11666666666667,2016-03-30 11:24:17,2016-03-30 11:17:00,1.16666666666667,0.2
2U23,MSTN,2016-03-30 10:32:30,150150,2,-3.56666666666667,2016-03-30 11:33:34,2016-03-30 11:23:00,1,0.0740740740740741
1F95,MNCRIAP,2016-03-30 10:40:00,156463,1,3.21666666666667,2016-03-30 11:36:00,2016-03-30 11:32:47,0,0.04
2J74,SOUTHPT,2016-03-30 09:51:00,150103,2,-4.28333333333333,2016-03-30 11:12:47,2016-03-30 11:04:00,0.5,0.0769230769230769
2H86,LEEDS,2016-03-30 10:49:00,158907,2,3.96666666666667,2016-03-30 11:12:00,2016-03-30 11:06:22,0.833333333333334,0.153846153846154
5T71,BLCKNCS,2016-03-30 04:54:00,150103,1,-4.45,2016-03-30 04:44:27,2016-03-30 04:40:00,0,0.2
5H41,ALERTNS,2016-03-30 04:51:00,156463,1,4.71666666666667,2016-03-30 04:54:00,2016-03-30 04:49:17,0,0.2
5T21,NWTNHDD,2016-03-30 11:00:00,156427,2,2.25,2016-03-30 11:36:00,2016-03-30 11:32:35,1.16666666666667,0.153846153846154
2U23,MSTN,2016-03-30 10:32:30,153301,2,-3.58333333333333,2016-03-30 11:33:35,2016-03-30 11:23:00,1,0.0740740740740741
1L81,LEEDS,2016-03-30 10:40:00,158792,2,2.85,2016-03-30 11:30:00,2016-03-30 11:24:09,1.5,0.133333333333333
2N21,NWCSTLE,2016-03-30 11:22:00,142088,3,0.1,2016-03-30 11:24:24,2016-03-30 11:22:00,2,0.5
5S18,BLCKNCS,2016-03-30 04:22:00,150149,6,-0.566666666666667,2016-03-30 04:45:00,2016-03-30 04:12:00,0.75,1
2N12,PRST,2016-03-30 04:40:00,142028,11,-0.716666666666667,2016-03-30 05:18:43,2016-03-30 04:43:00,0.833333333333333,1
5C70,BAROWCS,2016-03-30 04:58:00,153352,9,-0.533333333333333,2016-03-30 05:58:22,2016-03-30 04:53:51,0.720833333333333,0.9
5T71,BLCKNCS,2016-03-30 04:54:00,156428,11,-0.7,2016-03-30 05:56:02,2016-03-30 04:40:00,0.708333333333333,0.846153846153846
5A00,NWTNHDD,2016-03-30 04:34:00,150204,23,-0.516666666666667,2016-03-30 06:07:21,2016-03-30 04:31:31,0.75,1
5T71,BLCKNCS,2016-03-30 04:54:00,142060,14,-0.766666666666667,2016-03-30 06:11:46,2016-03-30 04:35:00,0.583333333333333,1
5T71,BLCKNCS,2016-03-30 04:54:00,142003,14,-0.5,2016-03-30 06:11:20,2016-03-30 04:35:00,0.708333333333333,1
2L22,SHEFFLD,2016-03-30 10:06:00,150270,3,3.46666666666667,2016-03-30 11:15:00,2016-03-30 11:10:32,1,0.130434782608696
2H23,CREWE,2016-03-30 10:50:00,156455,3,-0.333333333333333,2016-03-30 11:38:00,2016-03-30 11:33:50,1.16666666666667,0.130434782608696
2F11,MNCROXR,2016-03-30 11:14:00,156464,2,-2.66666666666667,2016-03-30 11:19:45,2016-03-30 11:10:55,2.08333333333333,0.2
1B15,BLCKPLN,2016-03-30 09:11:00,158795,3,-1.68333333333333,2016-03-30 11:23:00,2016-03-30 11:19:00,3.16666666666667,0.0833333333333333
2T80,BLCKPLN,2016-03-30 10:21:00,156482,2,3.46666666666667,2016-03-30 11:27:00,2016-03-30 11:23:07,0.833333333333333,0.1
1F90,MNCRIAP,2016-03-30 04:40:00,150141,20,-0.666666666666667,2016-03-30 05:32:00,2016-03-30 04:34:55,0.666666666666667,1
5T71,BLCKNCS,2016-03-30 04:54:00,156455,1,-4.5,2016-03-30 04:44:30,2016-03-30 04:40:00,0,0.2
5S02,NWTNHDD,2016-03-30 04:56:00,150146,10,-0.95,2016-03-30 05:43:29,2016-03-30 04:57:00,2.2375,0.769230769230769
2R89,YORK,2016-03-30 11:02:00,158796,1,-2.71666666666667,2016-03-30 11:11:43,2016-03-30 11:09:00,0,0.125
2H46,LVRPLSH,2016-03-30 09:55:00,156464,2,-4.33333333333333,2016-03-30 11:10:55,2016-03-30 11:05:00,0.416666666666667,0.0689655172413793
1W32,SHEFFLD,2016-03-30 09:41:00,158855,2,1.93333333333333,2016-03-30 11:21:00,2016-03-30 11:18:04,0.5,0.0833333333333333
2F13,LEEDS,2016-03-30 11:00:00,158902,2,-0.05,2016-03-30 11:10:00,2016-03-30 11:07:00,2.58333333333333,0.166666666666667
2H59,ROHL,2016-03-30 10:53:00,150103,1,4.21666666666667,2016-03-30 11:27:00,2016-03-30 11:22:47,0,0.0625
2W71,SELBY,2016-03-30 10:54:00,158753,1,3.48333333333333,2016-03-30 11:30:00,2016-03-30 11:26:31,0,0.0714285714285714
2N20,SHEFFLD,2016-03-30 10:14:00,158753,3,0.983333333333333,2016-03-30 11:31:00,2016-03-30 11:26:31,2.58333333333333,0.1
2H35,SKPT,2016-03-30 11:17:00,158848,2,3.56666666666667,2016-03-30 11:23:00,2016-03-30 11:18:56,0.5,0.222222222222222
2M08,LEEDS,2016-03-30 11:18:00,150137,2,-1.56666666666667,2016-03-30 11:21:24,2016-03-30 11:18:00,1.83333333333333,0.333333333333333
2F39,WRGTNBQ,2016-03-30 10:51:00,156463,3,-1.45,2016-03-30 11:32:47,2016-03-30 11:28:00,2.16666666666667,0.115384615384615
2C23,KNRSBGH,2016-03-30 11:06:00,155346,2,-2.41666666666667,2016-03-30 11:26:55,2016-03-30 11:24:00,1,0.222222222222222
5C70,BAROWCS,2016-03-30 04:58:00,153316,9,-0.5,2016-03-30 05:58:20,2016-03-30 04:53:50,0.708333333333333,0.9
5T71,BLCKNCS,2016-03-30 04:54:00,150218,1,-4.5,2016-03-30 04:44:30,2016-03-30 04:40:00,0,0.2
2F93,MNCROXR,2016-03-30 10:16:00,156463,1,-3.78333333333333,2016-03-30 11:27:47,2016-03-30 11:24:00,0,0.0344827586206897
2T82,BLCKPLN,2016-03-30 11:21:00,150135,1,2.48333333333333,2016-03-30 11:26:00,2016-03-30 11:23:31,0,0.166666666666667
1N83,LVRPLSH,2016-03-30 10:28:00,150228,1,1.85,2016-03-30 11:25:00,2016-03-30 11:22:24,0.75,0.0555555555555556
5H90,NWTNHDD,2016-03-30 04:36:00,156464,4,3.75,2016-03-30 05:00:55,2016-03-30 04:35:45,2.20833333333333,0.444444444444444
2J68,KKBY,2016-03-30 10:33:00,150142,4,3.4,2016-03-30 11:14:00,2016-03-30 11:08:00,3.45833333333333,0.210526315789474
2D48,BRADFS,2016-03-30 11:16:00,158907,2,0.383333333333333,2016-03-30 11:24:00,2016-03-30 11:22:00,1.41666666666667,0.25
5J51,BLCKNCS,2016-03-30 05:09:00,142060,1,2.06666666666667,2016-03-30 04:44:00,2016-03-30 04:41:56,0,1
2H34,LEEDS,2016-03-30 11:26:00,158904,2,1.55,2016-03-30 11:27:00,2016-03-30 11:22:17,3.33333333333333,0.4
2N24,HAZL,2016-03-30 10:36:00,150276,2,1.85,2016-03-30 11:27:00,2016-03-30 11:23:34,1.41666666666667,0.0740740740740741
1N83,LVRPLSH,2016-03-30 10:28:00,150118,2,4.21666666666667,2016-03-30 11:25:00,2016-03-30 11:12:07,0.500000000000001,0.111111111111111
2T80,BLCKPLN,2016-03-30 10:21:00,156425,2,3.48333333333333,2016-03-30 11:27:00,2016-03-30 11:23:06,0.833333333333333,0.1
2H40,LVRPLSH,2016-03-30 10:55:00,156472,3,3.01666666666667,2016-03-30 11:25:00,2016-03-30 11:20:59,1,0.15
2C43,HULL,2016-03-30 11:23:00,158855,1,-3.73333333333333,2016-03-30 11:26:44,2016-03-30 11:23:00,0,1
2J74,SOUTHPT,2016-03-30 09:51:00,156455,2,-4.83333333333333,2016-03-30 11:14:00,2016-03-30 11:04:00,0.583333333333333,0.0769230769230769
2F83,MNCRIAP,2016-03-30 11:03:00,150146,2,-1.55,2016-03-30 11:35:38,2016-03-30 11:31:00,2.96666666666667,0.153846153846154
2H59,ROHL,2016-03-30 10:53:00,150148,2,-0.95,2016-03-30 11:27:00,2016-03-30 11:19:00,2.83333333333333,0.125
2H48,LVRPLSH,2016-03-30 10:27:00,156428,3,1.61666666666667,2016-03-30 11:34:13,2016-03-30 11:30:03,0.958333333333333,0.111111111111111
2C23,KNRSBGH,2016-03-30 11:06:00,150144,2,-1.13333333333333,2016-03-30 11:10:38,2016-03-30 11:09:00,1,0.222222222222222
2J19,LEEDS,2016-03-30 10:56:00,158849,2,-0.316666666666667,2016-03-30 11:37:00,2016-03-30 11:31:00,4,0.125
2F83,MNCRIAP,2016-03-30 11:03:00,150141,1,-4.58333333333333,2016-03-30 11:32:35,2016-03-30 11:28:00,0,0.0769230769230769
2A76,MNCRPIC,2016-03-30 11:14:00,150148,2,-1.2,2016-03-30 11:22:47,2016-03-30 11:19:00,2.58333333333333,0.153846153846154
2W71,SELBY,2016-03-30 10:54:00,150137,3,3.93333333333333,2016-03-30 11:37:00,2016-03-30 11:30:00,2.91666666666667,0.214285714285714
5A80,STKPCS,2016-03-30 05:14:00,150228,2,0.85,2016-03-30 05:05:00,2016-03-30 04:56:00,3.58333333333333,0.4
2N91,BOLTON,2016-03-30 10:41:00,156426,2,-1.5,2016-03-30 11:16:15,2016-03-30 11:12:00,2.75,0.0909090909090909
2F97,MNCROXR,2016-03-30 11:16:00,156455,3,2.83333333333333,2016-03-30 11:19:00,2016-03-30 11:14:00,3,0.333333333333333
2H85,APBY,2016-03-30 09:35:00,158848,1,-4.6,2016-03-30 11:11:36,2016-03-30 11:07:00,0,0.037037037037037
2D48,MNCRPIC,2016-03-30 10:17:00,150145,2,-4.26666666666667,2016-03-30 11:25:16,2016-03-30 11:20:00,0.5,0.1
2E07,RCHDALE,2016-03-30 11:01:30,150226,2,1.81666666666667,2016-03-30 11:20:00,2016-03-30 11:17:11,0.5,0.2
1B15,BLCKPLN,2016-03-30 09:11:00,158902,1,4.2,2016-03-30 11:19:00,2016-03-30 11:14:48,0,0.0277777777777778
2A07,MRPTHRP,2016-03-30 10:49:00,142088,2,1.51666666666667,2016-03-30 11:22:00,2016-03-30 11:17:34,2.91666666666667,0.166666666666667
5E45,RCHDALE,2016-03-30 11:05:00,153378,2,-0.433333333333333,2016-03-30 11:25:46,2016-03-30 11:08:36,2.58333333333333,1
1F09,PRST,2016-03-30 11:30:00,156425,3,1.56666666666667,2016-03-30 11:37:00,2016-03-30 11:33:00,3,0.75
2A85,CREWE,2016-03-30 10:34:00,150103,1,4.38333333333333,2016-03-30 11:32:00,2016-03-30 11:27:37,0,0.0416666666666667
2H00,BLCKPLN,2016-03-30 09:56:00,150148,2,-0.95,2016-03-30 11:25:07,2016-03-30 11:22:00,2.16666666666667,0.05
2N24,HAZL,2016-03-30 10:36:00,156426,4,2.91666666666667,2016-03-30 11:36:00,2016-03-30 11:31:00,5.125,0.148148148148148
2N19,NWCSTLE,2016-03-30 10:54:00,142088,2,3.68333333333333,2016-03-30 11:13:00,2016-03-30 11:08:14,0.666666666666667,0.117647058823529
5H41,ALERTNS,2016-03-30 04:51:00,156460,1,4.6,2016-03-30 04:54:00,2016-03-30 04:49:24,0,0.2
5T71,BLCKNCS,2016-03-30 04:54:00,150138,11,-0.683333333333333,2016-03-30 05:56:06,2016-03-30 04:40:00,0.583333333333333,0.846153846153846
5H90,NWTNHDD,2016-03-30 04:36:00,150204,5,4.31666666666667,2016-03-30 05:00:51,2016-03-30 04:35:41,1.5,0.555555555555556
3D02,HTONTMD,2016-03-30 05:01:00,156444,2,0.9,2016-03-30 05:05:26,2016-03-30 04:58:56,0.75,0.666666666666667
5H90,NWTNHDD,2016-03-30 04:36:00,150147,1,1.88333333333333,2016-03-30 04:39:00,2016-03-30 04:35:52,1.25,0.111111111111111
2S24,MNCRPIC,2016-03-30 11:14:00,150103,1,-4.95,2016-03-30 11:18:57,2016-03-30 11:14:00,0,0.0666666666666667
2A07,MRPTHRP,2016-03-30 10:49:00,156443,2,-1.43333333333333,2016-03-30 11:16:26,2016-03-30 11:09:36,3.41666666666667,0.166666666666667
2F69,WKFLDKG,2016-03-30 11:31:00,158850,1,2.98333333333333,2016-03-30 11:30:00,2016-03-30 11:25:46,1.25,0.25
1L80,SHEFFLD,2016-03-30 10:50:00,158842,2,-2.51666666666667,2016-03-30 11:14:41,2016-03-30 11:10:00,1.33333333333333,0.153846153846154
2H48,LVRPLSH,2016-03-30 10:27:00,150138,3,1.65,2016-03-30 11:34:16,2016-03-30 11:29:56,1.04166666666667,0.111111111111111
2J74,SOUTHPT,2016-03-30 09:51:00,150201,2,0.85,2016-03-30 11:12:19,2016-03-30 11:05:59,3.33333333333333,0.0769230769230769
2M42,LEEDS,2016-03-30 10:51:00,150150,1,4.6,2016-03-30 11:25:00,2016-03-30 11:20:24,0,0.1
2O69,HDRSFLD,2016-03-30 11:31:00,150223,1,1.21666666666667,2016-03-30 11:30:00,2016-03-30 11:28:47,0,0.2
5J51,BLCKNCS,2016-03-30 05:09:00,150138,1,2.06666666666667,2016-03-30 04:44:00,2016-03-30 04:41:56,0,1
5V02,NEVLTMD,2016-03-30 05:06:00,142062,1,4.2,2016-03-30 05:05:00,2016-03-30 05:00:48,0,1
5H71,LNGSTCS,2016-03-30 04:55:00,156427,2,-3.8,2016-03-30 04:52:13,2016-03-30 04:46:00,0.583333333333333,0.5
5S04,LNGSTCS,2016-03-30 04:48:00,156427,3,-1.05,2016-03-30 04:55:33,2016-03-30 04:48:00,1.83333333333333,0.75
5S04,LNGSTCS,2016-03-30 04:48:00,150141,3,-1,2016-03-30 04:55:35,2016-03-30 04:48:00,2,0.75
5J51,BLCKNCS,2016-03-30 05:09:00,142003,1,2,2016-03-30 04:44:00,2016-03-30 04:42:00,0,1
5H71,LNGSTCS,2016-03-30 04:55:00,150141,2,-3.66666666666667,2016-03-30 04:52:05,2016-03-30 04:46:00,0.583333333333333,0.5
5J51,BLCKNCS,2016-03-30 05:09:00,156428,1,2.13333333333333,2016-03-30 04:44:00,2016-03-30 04:41:52,0,1
5F10,LVRPLSH,2016-03-30 05:13:00,142009,2,0.65,2016-03-30 05:17:00,2016-03-30 05:15:11,1.16666666666667,0.2
5S10,BLCKNCS,2016-03-30 05:23:00,150218,1,-2.33333333333333,2016-03-30 05:17:20,2016-03-30 05:15:00,0,0.5
5K17,LNGSTCS,2016-03-30 05:25:00,150110,2,0.533333333333333,2016-03-30 05:34:00,2016-03-30 05:33:28,0,0.25
5S02,NWTNHDD,2016-03-30 04:56:00,150132,1,-1.96666666666667,2016-03-30 05:32:58,2016-03-30 05:31:00,0,0.0833333333333333
5V02,NEVLTMD,2016-03-30 05:06:00,158791,1,-4.71666666666667,2016-03-30 05:09:43,2016-03-30 05:05:00,0,0.25
5A00,NWTNHDD,2016-03-30 04:34:00,150147,1,-2.11666666666667,2016-03-30 04:38:22,2016-03-30 04:35:00,1.25,0.111111111111111
2B32,SHEFFLD,2016-03-30 05:36:00,158903,1,3.16666666666667,2016-03-30 05:36:00,2016-03-30 05:32:35,0.25,0.5
2J20,LVRPLSH,2016-03-30 05:20:00,150141,7,0.583333333333333,2016-03-30 05:30:00,2016-03-30 05:24:00,3.25,0.466666666666667
5F21,MNCRPIC,2016-03-30 05:22:00,150204,1,4.81666666666667,2016-03-30 05:18:00,2016-03-30 05:13:11,0,0.25
5T51,BOLTON,2016-03-30 05:29:00,150215,5,-1.03333333333333,2016-03-30 05:34:02,2016-03-30 05:19:00,0.333333333333333,1
1H41,LVRPLSH,2016-03-30 05:16:00,156463,3,-2.11666666666667,2016-03-30 05:22:27,2016-03-30 05:16:00,0.916666666666667,0.230769230769231
2H78,MNCRPIC,2016-03-30 05:32:00,142037,3,-0.416666666666667,2016-03-30 05:37:15,2016-03-30 05:34:00,1.91666666666667,0.75
5S10,BLCKNCS,2016-03-30 05:23:00,158815,1,4,2016-03-30 05:15:00,2016-03-30 05:11:00,0,0.5
1H41,LVRPLSH,2016-03-30 05:16:00,156460,8,3.43333333333333,2016-03-30 05:33:00,2016-03-30 05:13:04,1.16666666666667,0.615384615384615
5F40,ALERTNS,2016-03-30 05:09:00,156463,1,3.38333333333333,2016-03-30 05:20:00,2016-03-30 05:16:37,0,0.2
2F50,LVRPLSH,2016-03-30 05:32:00,156427,1,0.283333333333333,2016-03-30 05:32:00,2016-03-30 05:31:43,0,0.2
2W08,SHEFFLD,2016-03-30 05:29:00,158903,1,-3.83333333333333,2016-03-30 05:33:05,2016-03-30 05:29:00,0.25,0.25
5S10,BLCKNCS,2016-03-30 05:23:00,156455,1,-2.33333333333333,2016-03-30 05:17:20,2016-03-30 05:15:00,0,0.5
1B07,BLCKPLN,2016-03-30 05:11:00,156441,1,-4.18333333333333,2016-03-30 05:15:11,2016-03-30 05:11:00,0,0.142857142857143
5J51,BLCKNCS,2016-03-30 05:09:00,156441,1,1.81666666666667,2016-03-30 05:17:00,2016-03-30 05:15:11,0,0.2
1B07,BLCKPLN,2016-03-30 05:11:00,142003,1,3.83333333333333,2016-03-30 05:32:00,2016-03-30 05:28:10,0,0.142857142857143
5F03,NEVLTMD,2016-03-30 05:26:00,158907,1,1.76666666666667,2016-03-30 05:31:00,2016-03-30 05:29:14,0,0.5
2H12,LEEDS,2016-03-30 05:29:00,158845,1,-3.21666666666667,2016-03-30 05:31:13,2016-03-30 05:28:00,0,0.333333333333333
5T71,BLCKNCS,2016-03-30 04:54:00,142091,1,3.93333333333333,2016-03-30 05:23:00,2016-03-30 05:19:04,0,0.1
1F90,MNCRIAP,2016-03-30 04:40:00,156460,1,-3.06666666666667,2016-03-30 05:23:04,2016-03-30 05:20:00,0,0.05
2J20,LVRPLSH,2016-03-30 05:20:00,156463,4,2.71666666666667,2016-03-30 05:25:00,2016-03-30 05:16:37,0.625,0.266666666666667
5S02,NWTNHDD,2016-03-30 04:56:00,150204,1,4.48333333333333,2016-03-30 05:10:00,2016-03-30 05:05:31,0,0.0833333333333333
5H90,NWTNHDD,2016-03-30 04:36:00,150146,1,-4.7,2016-03-30 05:13:42,2016-03-30 05:09:00,0,0.0769230769230769
1B07,BLCKPLN,2016-03-30 05:11:00,156428,1,3.8,2016-03-30 05:32:00,2016-03-30 05:28:12,0,0.142857142857143
5A00,NWTNHDD,2016-03-30 04:34:00,142037,1,-4.08333333333333,2016-03-30 05:09:05,2016-03-30 05:05:00,0,0.0555555555555556
5J51,BLCKNCS,2016-03-30 05:09:00,156429,1,1.83333333333333,2016-03-30 05:17:00,2016-03-30 05:15:10,0,0.2
5F40,ALERTNS,2016-03-30 05:09:00,142009,5,-0.266666666666667,2016-03-30 05:20:01,2016-03-30 05:08:00,1.625,1
5T23,LVRPLSH,2016-03-30 05:10:00,156427,2,0.45,2016-03-30 05:19:00,2016-03-30 05:16:23,2.16666666666667,0.166666666666667
2N11,LEEDS,2016-03-30 05:33:00,158907,2,4.01666666666667,2016-03-30 05:35:00,2016-03-30 05:29:14,0.25,1
2F80,DONC,2016-03-30 05:30:00,150115,1,-2.75,2016-03-30 05:32:45,2016-03-30 05:30:00,0,0.333333333333333
5H40,LVRPLSH,2016-03-30 05:34:00,150141,1,1.41666666666667,2016-03-30 05:33:00,2016-03-30 05:31:35,0,0.5
2F50,LVRPLSH,2016-03-30 05:32:00,150141,1,0.416666666666667,2016-03-30 05:32:00,2016-03-30 05:31:35,0,0.2
5M81,NWTNHDD,2016-03-30 05:24:00,150146,2,2.40833333333333,2016-03-30 05:16:19,2016-03-30 05:10:29,2.72083333333333,0.333333333333333
5F40,ALERTNS,2016-03-30 05:09:00,156460,1,-0.233333333333333,2016-03-30 05:16:14,2016-03-30 05:16:00,0,0.2
5F21,MNCRPIC,2016-03-30 05:22:00,156464,1,4.75,2016-03-30 05:18:00,2016-03-30 05:13:15,0,0.25
5F53,PRSTNCS,2016-03-30 05:29:00,142003,3,-0.75,2016-03-30 05:45:30,2016-03-30 05:24:00,4.66666666666667,0.6
5F25,ALERTNS,2016-03-30 05:24:00,142009,2,1.06666666666667,2016-03-30 05:39:00,2016-03-30 05:34:11,3.75,0.2
2N11,LEEDS,2016-03-30 05:33:00,158793,28,-0.383333333333333,2016-03-30 06:44:13,2016-03-30 05:33:00,0.708333333333333,1
5N00,HTONTMD,2016-03-30 05:21:00,142088,9,-0.566666666666667,2016-03-30 06:04:54,2016-03-30 05:19:34,0.5,0.9
5H40,LVRPLSH,2016-03-30 05:34:00,142009,6,-0.766666666666667,2016-03-30 05:57:21,2016-03-30 05:33:00,0.416666666666667,1
5S10,BLCKNCS,2016-03-30 05:23:00,150210,2,-1.35,2016-03-30 05:52:36,2016-03-30 05:15:00,1.25,0.5
5F53,PRSTNCS,2016-03-30 05:29:00,150138,3,-0.683333333333333,2016-03-30 05:45:26,2016-03-30 05:23:56,4.625,0.6
2M30,LEEDS,2016-03-30 05:08:00,158756,22,-0.383333333333333,2016-03-30 06:24:48,2016-03-30 05:07:00,0.958333333333333,1
2C05,HULL,2016-03-30 05:20:00,158844,21,-0.483333333333333,2016-03-30 07:06:28,2016-03-30 05:20:00,0.8875,1
2R05,YORK,2016-03-30 10:19:00,158794,1,3.68333333333333,2016-03-30 11:18:00,2016-03-30 11:14:19,0,0.0909090909090909
2H02,BLCKPLN,2016-03-30 10:56:00,150117,3,0.733333333333333,2016-03-30 11:13:26,2016-03-30 11:11:00,1,0.214285714285714
5C30,BAROWCS,2016-03-30 05:27:00,156469,6,-0.4,2016-03-30 06:02:24,2016-03-30 05:23:00,0.666666666666667,1
2H02,BLCKPLN,2016-03-30 10:56:00,150135,3,0.65,2016-03-30 11:13:21,2016-03-30 11:11:00,1.16666666666667,0.214285714285714
2M08,LEEDS,2016-03-30 11:18:00,150143,2,-1.81666666666667,2016-03-30 11:21:44,2016-03-30 11:18:00,1.91666666666667,0.333333333333333
